Number,ID.1,event_id,victim_id,victim_type,victim_name,victim_gender,party1,party2,party3,party4,coallition,1stpoliticaloffice,2ndpoliticaloffice,3rdpoliticaloffice,general_category_1,general_category_2,general_category_3,level_of_government,government_area,event_type,aggressor,remarks_on_the_crime,date,state,municipal,INEGIcode,MunINEGIcode,Entity,Totalpopulation,Female_population,Male_population,economically_active_population,No_health_services_pop,12_year_old_single_population,ID.1,avg_scholarity,home_count,average_number_in_home,GDP,Concepto
1588,GRO-2023-12-26,1308,1472,Authority,No disponible,Not Available,FPM,,,,,Trabajador de limpia,,,Funcionario(a),,,Municipal,Executive,Kidnapping,Sujeto(s) armados,,2023-12-26,Guerrero,Taxco de Alarcón,12,55,12,3540685,1840073,1700612,1635187,891961,870839,1415.5813780260708,7.39683426443203,490.22830540037245,3.786890130353817,240749.756,Guerrero
1589,BCN-2023-12-04,1309,1473,Authority,Cristina Zavala Hernández,Female,MORENA,,,,,Policía municipal,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,,2023-12-04,Baja_California,Tijuana,2,4,2,3769020,1868424,1900583,2010892,836310,1085230,1047.1785714285713,10.178268849206349,657.7127976190476,3.2020982142857144,,
1590,SIN-2023-12-08,1310,1474,Authority,Pedro,Male,MORENA,,,,,Empleado municipal,,,Funcionario(a),,,Municipal,Executive,Kidnapping,Sujeto(s) armados,Sujetos armados con armas largas los interceptaron cuando circulaban en la carretera,2023-12-08,Sinaloa,Guasave,25,11,25,3026943,1532110,1494793,1475672,575096,814574,1985.9081009296149,9.558257636122176,282.0788844621514,3.4297450199203188,398152.897,Sinaloa
1591,SIN-2023-12-08,1310,1475,Authority,Giovanni,Male,MORENA,,,,,Empleado municipal,,,Funcionario(a),,,Municipal,Executive,Kidnapping,Sujeto(s) armados,Sujetos armados con armas largas los interceptaron cuando circulaban en la carretera,2023-12-08,Sinaloa,Guasave,25,11,25,3026943,1532110,1494793,1475672,575096,814574,1985.9081009296149,9.558257636122176,282.0788844621514,3.4297450199203188,398152.897,Sinaloa
1592,SIN-2023-12-08,1310,1476,Authority,Pedro,Male,MORENA,,,,,Empleado municipal,,,Funcionario(a),,,Municipal,Executive,Kidnapping,Sujeto(s) armados,Sujetos armados con armas largas los interceptaron cuando circulaban en la carretera,2023-12-08,Sinaloa,Guasave,25,11,25,3026943,1532110,1494793,1475672,575096,814574,1985.9081009296149,9.558257636122176,282.0788844621514,3.4297450199203188,398152.897,Sinaloa
1593,CHH-2023-12-13,1311,1477,Authority,Pedro Pablo Lara Chávez,Male,MORENA,,,,,Oficial mayor municipal,,,Funcionario(a),,,Municipal,Economy and Finance,Murder,Sujeto(s) armados,Sujetos armados dispararon en cerca de 200 ocasiones,2023-12-13,Chihuahua,Nuevo Casas Grandes,8,50,8,3741869,1888047,1853822,1863623,574108,1019091,2064.8682316118934,9.426801251956181,438.73708920187795,3.156682316118936,572880.305,Chihuahua
1594,GRO-2023-12-05,1312,1478,Authority,José Enrique Casales,Male,MORENA,,,,,Director del ministerio público,,,Funcionario(a),,,State,Judicial,Murder,Sujeto(s) armados,Sujetos armados lo interceptaron mentras circulaba en la carretera,2023-12-05,Guerrero,Juan R. Escudero,12,39,12,3540685,1840073,1700612,1635187,891961,870839,1415.5813780260708,7.39683426443203,490.22830540037245,3.786890130353817,240749.756,Guerrero
1595,CMX-2023-12-06,1313,1479,Authority,Daniel Esteban Ramírez Garcen,Male,MORENA,,,,,Coordinador técnico de Administración del Gasto de Bienes y Servicios del IMSS,,,Funcionario(a),,,Federal,Economy and Finance,Threat,Sujeto(s) armados,Sujetos armados dispararon contra un vendedor de dulces y dejaron un mensaje amenazando a los funcionarios,2023-12-06,Ciudad_de_Mexico,Cuauhtémoc,9,15,9,9209944,4805017,4404927,5099957,2502789,3017529,2771.4121047877147,11.668148148148148,548.552664859982,3.324048780487805,,
1596,CMX-2023-12-06,1313,1480,Authority,Karina del Rocío Sarmiento Castellanos,Female,MORENA,,,,,Coordinadora Técnica de Planeación de Abasto,,,Funcionario(a),,,Federal,Economy and Finance,Threat,Sujeto(s) armados,Sujetos armados dispararon contra un vendedor de dulces y dejaron un mensaje amenazando a los funcionarios,2023-12-06,Ciudad_de_Mexico,Cuauhtémoc,9,15,9,9209944,4805017,4404927,5099957,2502789,3017529,2771.4121047877147,11.668148148148148,548.552664859982,3.324048780487805,,
1597,CMX-2023-12-06,1313,1481,Authority,Jesús Eduardo Thomas Ulloa,Male,MORENA,,,,,Titular de la Unidad de Administración,,,Funcionario(a),,,Federal,Economy and Finance,Threat,Sujeto(s) armados,Sujetos armados dispararon contra un vendedor de dulces y dejaron un mensaje amenazando a los funcionarios,2023-12-06,Ciudad_de_Mexico,Cuauhtémoc,9,15,9,9209944,4805017,4404927,5099957,2502789,3017529,2771.4121047877147,11.668148148148148,548.552664859982,3.324048780487805,,
1598,BCN-2023-12-30,1314,1482,Authority,Ricardo Alejandro Mora Pérez,Male,MORENA,,,,,Subdirector de la policía municipal,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,Sujetos armados  en al menos dos vehículos lo interceptaron cuando se dirigía al trabajo,2023-12-30,Baja_California,Tijuana,2,4,2,3769020,1868424,1900583,2010892,836310,1085230,1047.1785714285713,10.178268849206349,657.7127976190476,3.2020982142857144,,
1599,ROO-2023-12-15,1315,1483,Authority,No disponible,Female,MORENA,,,,,Custodia del Cereso,,,Funcionario(a),,,State,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,Sujetos armados la intecerptaron cuando se dirigía a su trabajo,2023-12-15,Quintana_Roo,Benito Juárez,23,5,23,1857985,921206,936779,1006817,468580,482478,549.3314065510598,10.038391136801541,685.6666666666666,3.227986512524085,,
1600,MIC-2023-12-23,1316,1484,Facility,Caseta de vigilancia,Does not apply,MORENA,,,,,Caseta de vigilancia,,,No aplica,,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Assault,Sujeto(s) armados,Sujetos armados atacaron con drones explosivos la caseta de vigilancia,2023-12-23,Michoacan_de_Ocampo,Gabriel Zamora,16,33,16,4748846,2442505,2306341,2296059,1784629,1197488,1352.850166481687,8.089049204587496,635.433962264151,3.633529411764706,,
1601,BCN-2023-12-18,1317,1485,Authority,Isaac Jovanni Díaz Martija,Male,MORENA,,,,,Auxiliar del departamento de mecánicos de la coordinación de protección civil y bomberos,Ex-comandante de la Cruz Roja Mexicana delegación Tecate,,Funcionario(a),,,Municipal,Executive,Murder,Sujeto(s) armados,Sujetos armados ingresaron a la yarda municipal y dispararon directamente contra el hombre,2023-12-18,Baja_California,Tecate,2,3,2,3769020,1868424,1900583,2010892,836310,1085230,1047.1785714285713,10.178268849206349,657.7127976190476,3.2020982142857144,,
1602,MEX-2023-12-10,1318,1535,Authority,Alfredo,Male,PAN,,,,,Policía municipal,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,Sujetos armados le dispararon en varias ocasiones cuando estaba dentro de un auto,2023-12-10,Mexico,Naucalpan de Juárez,15,57,15,16992418,8741123,8251295,8544416,5672574,4799091,9822.752444987775,10.071827628361858,825.7169926650366,3.6701894865525673,,
1603,GRO-2023-12-09,1319,1486,Authority,Armando Aparicio,Male,MORENA,,,,,Ejecutor fiscal de la secretaría de finanzas del municipio,,,Funcionario(a),,,Municipal,Economy and Finance,Murder,Sujeto(s) armados,Un sujeto armado le disparó en la cabeza en al menos dos ocasiones cuando el funcionario iba caminando,2023-12-09,Guerrero,Chilpancingo de los Bravo,12,29,12,3540685,1840073,1700612,1635187,891961,870839,1415.5813780260708,7.39683426443203,490.22830540037245,3.786890130353817,240749.756,Guerrero
1604,GRO-2023-12-08,1320,1487,Party,Iván Antúnez Maldonado,Male,PRD,,,,,Pre-candidato a alcalde de Atoyac de Álvarez,,,Pre-candidato(a),,,Municipal,Elections and Campaigns,Assault,Sujeto(s) armados,Sujetos armados le dispararon cuando ciajaba en su auto,2023-12-08,Guerrero,Atoyac de Álvarez,12,11,12,3540685,1840073,1700612,1635187,891961,870839,1415.5813780260708,7.39683426443203,490.22830540037245,3.786890130353817,240749.756,Guerrero
1605,VER-2023-12-08,1321,1488,Authority,Jorge Daniel Hernández Pérez,Male,MORENA,,,,,Policía de tránsito,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,Sujetos armados interceptaron al policía y le dispararon en varias ocasiones,2023-12-08,Veracruz_de_Ignacio_de_la_Llave,Camerino Z. Mendoza,30,30,30,8062579,4190805,3871774,3851221,2228480,2081892,2445.4415210688594,8.628476875642344,619.370811921891,3.32551901336074,,
1606,CHP-2024-01-06,1322,1489,Party,David Rey González Moreno,Male,PAN,PRI,PRD,,Sí,Pre-candidato a alcalde,Dirigente de la Unión de Ejidos de Suchiate,,Pre-candidato(a),,,Municipal,Elections and Campaigns,Murder,Sujeto(s) armados,Sujetos armados le dispararon cuando viajaba en un moto cerca de la frontera con Guatemala,2024-01-06,Chiapas,Suchiate,7,87,7,5543828,2837881,2705947,2501341,1814782,1355791,1050.0,7.681076703191996,807.2439256788947,4.093720819437827,261684.516,Chiapas
1607,COL-2024-01-05,1323,1490,Party,Sergio Hueso,Male,MC,,,,,Pre-candidato a alcalde de Armeria,,,Pre-candidato(a),,,Municipal,Elections and Campaigns,Murder,Sujeto(s) armados,Sujetos armados lo interceptaron y le dispararon en al menos dos ocasiones,2024-01-05,Colima,Armería,6,1,6,731391,370769,360622,386642,123074,201601,187.67027027027027,9.67072972972973,781.0216216216216,3.1776216216216215,109098.972,Colima
1608,CMX-2024-01-16,1324,1491,Party,Samantha Fonseca,Female,MORENA,,,,,Pre-candidata a senado,Activista trans,,Pre-candidato(a),Activista,,Federal,Elections and Campaigns,Murder,Sujeto(s) armados,Sujetos armados le dispararon a quemarropa en al menos nueve ocasiones,2024-01-16,Ciudad_de_Mexico,Xochimilco,9,13,9,9209944,4805017,4404927,5099957,2502789,3017529,2771.4121047877147,11.668148148148148,548.552664859982,3.324048780487805,,
1609,PUE-2024-01-12,1325,1492,Facility,Presidencia municipal,Does not apply,PAN,,,,,Presidencia municipal,,,No aplica,,,Municipal,Executive,Assault,Sujeto(s) armados,Dos sujetos armados dispararon contra la presidencia municipal,2024-01-12,Puebla,San Felipe Teotlalcingo,21,122,21,6583278,3423163,3160115,3198118,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.7685134128166915,595393.262,Puebla
1610,MIC-2024-01-11,1326,1493,Party,Miriam Noemi Ríos,Female,MC,,,,,Pre-candidata a regiduría de Jacona,Comisionada municipal de MC,,Pre-candidato(a),Militante,,Municipal,Elections and Campaigns,Murder,Sujeto(s) armados,Sujetos armados le dispararon cuando se encontraba en su negocio de ropa,2024-01-11,Michoacan_de_Ocampo,Zamora,16,108,16,4748846,2442505,2306341,2296059,1784629,1197488,1352.850166481687,8.089049204587496,635.433962264151,3.633529411764706,,
1611,CHP-2024-01-22,1328,1495,Authority,Francisco Javier Orantes Abadía,Male,MORENA,,,,,Subsecretario de la policía estatal,,,Funcionario(a),,,State,Seguridad (e.g. policías; fuerzas del orden),Threat,Cártel de Chiapas,"En un video, sujetos armados del presuntamente cártel de Chiapas amenazaron al subsecretario con matar a policías por supuestamente extorsionan migrantes y están coludidos con el cártel de Sinaloa",2024-01-22,Chiapas,Tuxtla Gutiérrez,7,101,7,5543828,2837881,2705947,2501341,1814782,1355791,1050.0,7.681076703191996,807.2439256788947,4.093720819437827,261684.516,Chiapas
1612,CHP-2024-01-21,1329,1496,Facility,Comandancia de Mezcalapa,Does not apply,RSS,,,,,Comandancia de Mezcalapa,,,No aplica,,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Assault,Cártel de Chiapas,Sujetos armados en una caravana de autos dispararon contra la comandancia,2024-01-21,Chiapas,Mezcalapa,7,124,7,5543828,2837881,2705947,2501341,1814782,1355791,1050.0,7.681076703191996,807.2439256788947,4.093720819437827,261684.516,Chiapas
1613,JAL-2024-01-20,1330,1497,Authority,José Guadalupe Covarrubias,Male,MC,,,,,Policía de investigación de la Fiscalía General del Estado,Ex-Director de custodios del penal de Puente Grande,,Funcionario(a),Ex-Funcionario(a),,State,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,Sujetos armados le dispararon cuando circulaba en su auto en su día de descanso,2024-01-20,Jalisco,Guadalajara,14,39,14,8348151,4249689,4098448,4244047,2452513,2420768,1825.6772765015223,9.625217270965956,819.3075006919457,3.523448657625242,1216735.696,Jalisco
1614,MOR-2024-01-22,1331,1498,Facility,Comandancia de policía,Does not apply,MORENA,,,,,Comandancia de policía,,,No aplica,,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Assault,Sujeto(s) armados,Sujetos armados dispararon contra la comandancia en la madrugada,2024-01-22,Morelos,Cuautla,17,6,17,1971520,1020673,950847,1017989,552170,529970,1366.4080962800874,9.947713347921225,896.6094091903719,3.4303501094091904,201049.316,Morelos
1615,BCN-2024-01-18,1332,1499,Authority,No disponible,Not Available,MORENA,,,,,Policía municipal,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,Un sujeto armado disparó contra el policía cuando se encontraba en un comercio de lavadoras,2024-01-18,Baja_California,Tijuana,2,4,2,3769020,1868424,1900583,2010892,836310,1085230,1047.1785714285713,10.178268849206349,657.7127976190476,3.2020982142857144,,
1616,CHP-2024-01-16,1333,1495,Authority,Francisco Javier Orantes Abadía,Male,MORENA,,,,,Subsecretario de la policía estatal,,,Funcionario(a),,,State,Seguridad (e.g. policías; fuerzas del orden),Threat,CJNG,"Junto a un cuerpo desmembrado fue encontrada una manta en la que se acusaba el subsecretario de tener vínculos con el Cártel de Sinaloa: ""Esto le va a pasar a toda la gente de Francisco Orantes Abadía, alias Panchito, Jesús Estevan Machado Mesa (sic), alias el Güero Pulseras, o Julio César Moreno Pinzón, alias El Tarje""",2024-01-16,Chiapas,Tuxtla Gutiérrez,7,101,7,5543828,2837881,2705947,2501341,1814782,1355791,1050.0,7.681076703191996,807.2439256788947,4.093720819437827,261684.516,Chiapas
1617,GRO-2024-01-23,1334,1501,Authority,Isaac del Ángel Meza,Male,MORENA,,,,,Policía ministerial,,,Funcionario(a),,,State,Judicial,Kidnapping,,,2024-01-23,Guerrero,Taxco de Alarcón,12,55,12,3540685,1840073,1700612,1635187,891961,870839,1415.5813780260708,7.39683426443203,490.22830540037245,3.786890130353817,240749.756,Guerrero
1618,GRO-2024-01-23,1334,1502,Authority,Higinio Villanueva Hidario,Male,MORENA,,,,,Policía ministerial,,,Funcionario(a),,,State,Judicial,Kidnapping,,,2024-01-23,Guerrero,Taxco de Alarcón,12,55,12,3540685,1840073,1700612,1635187,891961,870839,1415.5813780260708,7.39683426443203,490.22830540037245,3.786890130353817,240749.756,Guerrero
1619,GRO-2024-01-23,1335,1501,Authority,Isaac del Ángel Meza,Male,MORENA,,,,,Policía ministerial,,,Funcionario(a),,,State,Judicial,Murder,Federación G y Morelos,,2024-01-23,Guerrero,Taxco de Alarcón,12,55,12,3540685,1840073,1700612,1635187,891961,870839,1415.5813780260708,7.39683426443203,490.22830540037245,3.786890130353817,240749.756,Guerrero
1620,GRO-2024-01-23,1335,1502,Authority,Higinio Villanueva Hidario,Male,MORENA,,,,,Policía ministerial,,,Funcionario(a),,,State,Judicial,Murder,Federación G y Morelos,,2024-01-23,Guerrero,Taxco de Alarcón,12,55,12,3540685,1840073,1700612,1635187,891961,870839,1415.5813780260708,7.39683426443203,490.22830540037245,3.786890130353817,240749.756,Guerrero
1621,MEX-2024-01-26,1336,1595,Authority,José Luis Cervantes Martínez,Male,MORENA,,,,,Fiscal general de Justicia del Estado de México,,,Funcionario(a),,,State,Judicial,Armed Attack,Sujeto(s) armados,Sujetos armados dispararon contra el fiscal cuando circulaba en la carretera,2024-01-26,Mexico,Ocoyoacac,15,62,15,16992418,8741123,8251295,8544416,5672574,4799091,9822.752444987775,10.071827628361858,825.7169926650366,3.6701894865525673,,
1622,MEX-2024-01-26,1336,1596,Authority,No disponible,Male,MORENA,,,,,Escolta del fiscal general de Justicia del Estado de México,,,Funcionario(a),,,State,Seguridad (e.g. policías; fuerzas del orden),Armed Attack,Sujeto(s) armados,Sujetos armados dispararon contra el fiscal cuando circulaba en la carretera,2024-01-26,Mexico,Ocoyoacac,15,62,15,16992418,8741123,8251295,8544416,5672574,4799091,9822.752444987775,10.071827628361858,825.7169926650366,3.6701894865525673,,
1623,GTO-2024-01-25,1337,1504,Authority,No disponible,Male,PAN,,,,,Policía de tránsito,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,Sujetos armados  dispararon directamente contra el policía cuando circulaba en su moto,2024-01-25,Guanajuato,Celaya,11,7,11,6166934,3170480,2996454,2997139,1275190,1678577,1591.6577032584626,8.676868079721608,630.3865865232522,3.849788041758937,701795.455,Guanajuato
1624,GRO-2024-01-24,1338,1505,Party,Marcelino Ruíz Esteban,Male,PRD,,,,,Pre-candidato a alcalde de Atlixtac,Ex-alcalde de Atlixtac,,Pre-candidato(a),Ex-Alcalde(sa),,Municipal,Elections and Campaigns,Murder,Sujeto(s) armados,Sujetos armados dispararon contra la pareja cuando circulaba. Fueron encontrado 30 casquillos,2024-01-24,Guerrero,Chilapa de Álvarez,12,28,12,3540685,1840073,1700612,1635187,891961,870839,1415.5813780260708,7.39683426443203,490.22830540037245,3.786890130353817,240749.756,Guerrero
1625,GRO-2024-01-24,1338,1506,Party,Guadalupe Guzmán Cano,Female,PRD,PRI,,,Sí,Consejera estatal del PRD,Ex-candidata a diputada local,,Militante,Ex-Candidato(a),,State,Elections and Campaigns,Murder,Sujeto(s) armados,Sujetos armados dispararon contra la pareja cuando circulaba. Fueron encontrado 30 casquillos,2024-01-24,Guerrero,Chilapa de Álvarez,12,28,12,3540685,1840073,1700612,1635187,891961,870839,1415.5813780260708,7.39683426443203,490.22830540037245,3.786890130353817,240749.756,Guerrero
1626,GTO-2024-01-25,1339,1507,Authority,Rosalba Murillo Cardoso,Female,PAN,,,,,Empleada municipal del DIF,,,Funcionario(a),,,Municipal,Executive,Murder,Sujeto(s) armados,Sujetos armados le dispararon en al menos cinco ocasiones cuando regresaba a su casa,2024-01-25,Guanajuato,Santiago Maravatío,11,36,11,6166934,3170480,2996454,2997139,1275190,1678577,1591.6577032584626,8.676868079721608,630.3865865232522,3.849788041758937,701795.455,Guanajuato
1627,JAL-2024-02-01,1340,1508,Party,Jaime Vera Alaniz,Male,PVEM,,,,,Pre-candidato a la alcaldía Mascota,,,Pre-candidato(a),,,Municipal,Elections and Campaigns,Murder,Sujeto(s) armados,Un sujeto armado lo atacó cuando estaba afiera de un establecimiento,2024-02-01,Jalisco,Mascota,14,58,14,8348151,4249689,4098448,4244047,2452513,2420768,1825.6772765015223,9.625217270965956,819.3075006919457,3.523448657625242,1216735.696,Jalisco
1628,VER-2024-01-25,1341,1509,Party,José Alejandro Naredo,Male,PRD,,,,,Dirigente municipal,Integrante de la CTM,Taxista,Dirigente,,,Municipal,Elections and Campaigns,Murder,Sujeto(s) armados,Sujetos armados le dispararon en varias ocasiones,2024-01-25,Veracruz_de_Ignacio_de_la_Llave,Cuitláhuac,30,53,30,8062579,4190805,3871774,3851221,2228480,2081892,2445.4415210688594,8.628476875642344,619.370811921891,3.32551901336074,,
1629,PUE-2024-01-27,1342,1597,Party,Porfirio Hernández Aparicio,Male,MORENA,,,,,Pre-candidato a la alcaldía de Jalpan,,,Pre-candidato(a),,,Municipal,Elections and Campaigns,Armed Attack,Sujeto(s) armados,Sujetos armados le dispararon cuando se encontraba en un establecimiento ,2024-01-27,Puebla,Jalpan,21,86,21,6583278,3423163,3160115,3198118,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.7685134128166915,595393.262,Puebla
