"","id","id_evento","id_victima","tipo_vic","nom_vic","genero_vic","partido1","partido2","partido3","partido4","coalicion","puesto1","puesto2","puesto3","cat_puesto1","cat_puesto2","cat_puesto3","nivel_gob","area_gob","tipo_evento","agresor","Obs_agresor","fecha","estado","municipio","cve_edoINEGI","cve_munINEGI"
"332","MIC-2020-06-18",281,314,"Autoridad","Antonio del Moral Padilla","Hombre","MORENA","","","","","Subdirector Operativo","","","Funcionario(a)","","","Municipal","Seguridad (e.g. policías; fuerzas del orden)","Asesinato","No identificado","","2020-06-18","Michoacan_de_Ocampo","Churintzio","16","028"
"333","OAX-2020-06-24",282,315,"Autoridad","Óscar López Jiménez","Hombre","No disponible","","","","","Regidor de ecología","","","Regidor(a)","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","No identificado","","2020-06-24","Oaxaca","Loma Bonita","20","044"
"334","CMX-2020-06-25",283,316,"Autoridad","Omar García Harfuch","Hombre","MORENA","","","","","Secretario de Seguridad Ciudadana","","","Funcionario(a)","","","Estatal","Seguridad (e.g. policías; fuerzas del orden)","Ataque armado","CJNG","","2020-06-25","Ciudad_de_Mexico","Miguel Hidalgo","09","016"
"335","GTO-2020-06-25",284,317,"Partido","Joel Negrete Barrera","Hombre","MORENA","","","","","Ex-Candidato a la presidencia municipal","","","Ex-Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","Comando armado","","2020-06-25","Guanajuato","Abasolo","11","001"
"336","OAX-2020-06-25",285,318,"Autoridad","Maximino Toledo","Hombre","","","","","","Comisariado de bienes comunales","","","Funcionario(a)","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","No identificado","","2020-06-25","Oaxaca","Juchitán de Zaragoza","20","043"
"337","CHP-2020-07-06",286,319,"Autoridad","Abraham Cruz","Hombre","PVEM","","","","","Alcalde de San Pedr o Chenalhó","","","Alcalde(sa)","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Ataque armado","No identificado","Cuatro hombres","2020-07-06","Chiapas","Chenalhó","07","026"
"338","CHP-2020-07-06",286,320,"Autoridad","Efraín Pérez","Hombre","PVEM","","","","","Chofer del alcalde de San Pedro Chenalhó","","","Funcionario","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Ataque armado","Sujeto(s) armado(s)","Cuatro hombres","2020-07-06","Chiapas","Chenalhó","07","026"
"339","JAL-2020-07-26",287,321,"Autoridad","Alberto Alfaro García","Hombre","INDEPENDIENTE","","","","No","Regidor de Tlaquepaque","","","Regidor(a)","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Ataque armado","Sujeto(s) armado(s)","Hombre a bordo de motocicleta detonó 4 disparos contra el regidor","2020-07-26","Jalisco","Guadalajara","14","039"
"340","GRO-2020-07-28",288,322,"Autoridad","Mélida Honorato Gabriel","Mujer","MC","","","","","Directora del Hospital Básico Comunitario del municipio de Huamuxtitlán","","","Funcionario(a)","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","Sujeto(s) armado(s)","","2020-07-28","Guerrero","Huamuxtitlán","12","033"
"341","GRO-2020-08-08",289,323,"Autoridad","Nancy Cruz","Mujer","PRD","","","","","Ex-Regidora","","","Ex-Regidor(a)","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","Sujeto(s) armado(s)","","2020-08-08","Guerrero","Chilpancingo de los Bravo","12","029"
"342","GRO-2020-08-09",290,324,"Autoridad","Mario Alberto Chávez Carbajal","Hombre","PRD","","","","","Ex-Alcalde","","","Ex-Alcalde(sa)","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Ataque armado","Comando armado","","2020-08-09","Guerrero","General Heliodoro Castillo","12","032"
"343","SLP-2020-08-09",291,325,"Autoridad","Ulises Ricardo Rocha","Hombre","PRI","PVEM","","","","Ex-regidor","","","Ex-Regidor(a)","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","Sujeto(s) armado(s)","","2020-08-09","San_Luis_Potosi","Rioverde","24","024"
"344","VER-2020-08-11",292,326,"Autoridad","Silviana Rodriguez Gutierrez","Mujer","No disponible","","","","","Regidora segunda","","","Regidor(a)","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Ataque armado","Sujeto(s) armado(s)","","2020-08-11","Veracruz_de_Ignacio_de_la_Llave","Tecolutla","30","158"
"345","JAL-2020-08-15",293,327,"Autoridad","Miguel Medina Hernández","Hombre","PAN","","","","No","Ex-Funcionario del ayuntamiento de Tonalá","Ex-Diputado(a) local","","Funcionario(a)","Ex-Diputado(a)","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","Sujeto(s) armado(s)","2 sujetos a bordo de una motocicleta","2020-08-15","Jalisco","Tonalá","14","101"
"346","GRO-2020-08-22",294,328,"Partido","Herón Sarabia Mendoza","Hombre","MORENA","","","","","Ex-Candidato en 2018 por Morena en Arcelia","","","Ex-Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","No identificado","","2020-08-22","Guerrero","Arcelia","12","007"
"347","VER-2020-08-22",295,329,"Autoridad","David Hernández Nolasco","Hombre","MC","","","","","Director(a) de obras públicas del municipio","","","Funcionario(a)","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","Sujeto(s) armado(s)","","2020-08-22","Veracruz_de_Ignacio_de_la_Llave","Soconusco","30","145"
"348","MOR-2020-08-31",296,330,"Partido","Elvira Viridiana Huerta Martínez","Mujer","INDEPENDIENTE","","","","","Ex-Esposa del Ex-Candidato","","","Familiar","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","Sujeto(s) armado(s)","","2020-08-31","Morelos","Cuautla","17","006"
"349","MOR-2020-08-31",296,331,"Partido","Sandra Benitez Sánchez","Mujer","INDEPENDIENTE","","","","","Hermana de la Ex-Esposoa del Ex-Candidato","","","Familiar","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","Sujeto(s) armado(s)","","2020-08-31","Morelos","Cuautla","17","006"
"350","GRO-2020-09-10",297,332,"Autoridad","Alejandro Toledo Morales","Hombre","MORENA","","","","","Diputado suplente de Moisés Reyes Sandoval","","","Diputado(a)","","","Estatal","Legislativo","Asesinato","No identificado","","2020-09-10","Guerrero","Acapulco de Juárez","12","001"
"351","JAL-2020-09-10",298,333,"Autoridad","María Guadalupe Becerra Barragán","Mujer","INDEPENDIENTE","","","","No","Regidor de Cihuatlán, Jalisco","","","Regidor(a)","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Desaparición","CJNG y edil de Cihuatlán","","2020-09-10","Jalisco","Cihuatlán","14","022"
"352","CHH-2020-09-28",299,334,"Autoridad","Carlos Ignacio Beltrán Bencomo","Hombre","PRD","","","","","Alcalde","","","Alcalde(sa)","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Desaparición","Sujeto(s) armado(s)","","2020-09-28","Chihuahua","Temósachic","08","063"
"353","CHH-2020-09-29",300,334,"Autoridad","Carlos Ignacio Beltrán Bencomo","Hombre","PRD","","","","","Alcalde","","","Alcalde(sa)","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","Sujeto(s) armado(s)","","2020-09-29","Chihuahua","Temósachic","08","063"
"354","MOR-2020-09-30",301,335,"Autoridad","Juan Jaramillo Frikas","Hombre","PRI","","","","","Ex-Regidor de Cuernavaca","Ex-Diputado","","Ex-Regidor(a)","Ex-Diputado(a)","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","Sujeto(s) armado(s)","Atacado a balazos por sujetos en un taxi","2020-09-30","Morelos","Cuernavaca","17","007"
"355","SLP-2020-10-03",302,336,"Autoridad","Alberto Zúñiga Hervert","Hombre","PAN","","","","","Ex-regidor","Dirigente","","Ex-Regidor(a)","Dirigente","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","No identificado","","2020-10-03","San_Luis_Potosi","Ciudad Valles","24","013"
"356","MIC-2020-10-05",303,337,"Autoridad","César Chávez Garibay","Hombre","PRI","","","","","Ex-Alcalde","Ex-Regidor","Ex-Diputado","Ex-Alcalde(sa)","Ex-Regidor(a)","Ex-Diputado(a)","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","Sujeto(s) armado(s)","","2020-10-05","Michoacan_de_Ocampo","Morelia","16","053"
"357","HGO-2020-10-07",304,338,"Partido","Héctor Pérez Olguín","Hombre","PAN","","","","","Candidato del PAN a alcalde de Thuelilpan","","","Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Ataque armado","Sujeto(s) armado(s)","","2020-10-07","Hidalgo","Tlahuelilpan","13","070"
"358","GTO-2020-10-09",305,339,"Partido","Jesús Tinajero Pineda","Hombre","MORENA","","","","","Ex-Candidato a alcalde de Jerécuaro","","","Ex-Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","No identificado","","2020-10-09","Guanajuato","Jerécuaro","11","019"
"359","MEX-2020-10-23",306,340,"Partido","Guillermina Sánchez Ramírez","Mujer","PVEM","","","","","Operadora del PVEM","","","Militante","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","Sicarios","","2020-10-23","Mexico","Tlalmanalco","15","103"
"360","MEX-2020-10-23",306,341,"Autoridad","Fernando Horteales Maqueda","Hombre","PVEM","","","","","Sobrino de Fernando Horteales","Militante","","Familiar","Militante","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","Sicarios","","2020-10-23","Mexico","Tlalmanalco","15","103"
"361","MEX-2020-10-23",306,342,"Autoridad","Antonio Horteales Sánchez","Hombre","PVEM","","","","","Ex-Regidor en Chalco","Militante","","Ex-Regidor(a)","Militante","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","Sicarios","","2020-10-23","Mexico","Tlalmanalco","15","103"
"362","VER-2020-11-03",307,343,"Partido","Manuel Dimas Cristóbal","Hombre","MC","","","","","Ex-Candidato(a) a la presidencia municipal","","","Ex-Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","No identificado","","2020-11-03","Veracruz_de_Ignacio_de_la_Llave","Tierra Blanca","30","174"
"363","SIN-2020-11-06",308,344,"Autoridad","José Carlos Trujillo García","Hombre","MORENA","","","","","Regidor","","","Regidor(a)","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","No identificado","","2020-11-06","Sinaloa","Navolato","25","018"
"364","MIC-2020-11-09",309,345,"Autoridad","Roberto Silva Andrade","Hombre","MORENA","","","","","Tesorero municipal","","","Funcionario(a)","","","Municipal","Economía y finanzas (e.g. tesorerías; catastros)","Asesinato","Sujeto(s) armado(s)","Pistoleros","2020-11-09","Michoacan_de_Ocampo","Cotija","16","019"
"365","SLP-2020-11-09",310,346,"Autoridad","Juan Manuel Carreras López","Hombre","PRI","","","","","Gobernador","","","Gobernador(a)","","","Estatal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Amenaza","Cartel del Golfo y de los Alemanes","5 hombres armados del Cartel del Golfo y de los Alemanes","2020-11-09","San_Luis_Potosi","San Luis Potosí","24","28"
"366","VER-2020-11-10",311,347,"Autoridad","Florisel Ríos Delfín","Mujer","PRD","","","","","Alcalde","","","Alcalde(sa)","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","Comando armado","","2020-11-10","Veracruz_de_Ignacio_de_la_Llave","Medellín de Bravo","30","105"
"367","VER-2020-11-17",312,348,"Autoridad","Cuitlahuac Condado Escamilla","Hombre","PRD","","","","","Alcalde","","","Alcalde(sa)","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Ataque armado","No identificado","","2020-11-17","Veracruz_de_Ignacio_de_la_Llave","Acayucan","30","003"
"368","MOR-2020-11-29",313,349,"Partido","Luis Javier Apétalos González","Hombre","PRD","PSD","","","Sí","Ex-Candidato a alcalde","","","Ex-Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","Sujeto(s) armado(s)","2 atacantes a bordo de una motocicleta","2020-11-29","Morelos","Huitzilac","17","009"
"369","VER-2020-12-16",314,350,"Autoridad","Jorge Alberto Quinto Zamorano","Hombre","OTRO","","","","","Alcalde","","","Alcalde(sa)","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Ataque armado","No identificado","","2020-12-16","Veracruz_de_Ignacio_de_la_Llave","Hueyapan de Ocampo","30","073"
"370","JAL-2020-12-18",315,351,"Autoridad","Jorge Aristóteles Sandoval Díaz","Hombre","PRI","","","","No","Ex-Gobernador de Jalisco","","","Ex-Gobernador(a)","","","Estatal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","Sujeto(s) armado(s)","","2020-12-18","Jalisco","Puerto Vallarta","14","067"
"371","MIC-2021-01-05",316,352,"Autoridad","Juan Hernández Ramírez","Hombre","PRI","","","","","Ex-Alcalde de Aquila","","","Ex-Alcalde(sa)","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","Sicarios","Sujetos en motocicleta","2021-01-05","Michoacan_de_Ocampo","Aquila","16","008"
"372","MIC-2021-01-05",316,353,"Autoridad","Omar Hernández","Hombre","PRI","","","","","Hijo de Juan Hernández Ramírez","","","Familiar","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","Sicarios","Sujetos en motocicleta","2021-01-05","Michoacan_de_Ocampo","Aquila","16","008"
"373","GTO-2021-01-12",317,354,"Partido","Juan Antonio Acosta Cano","Hombre","PAN","","","","","Diputado local","Pre-Candidato a la alcaldía","","Pre-candidato(a)","Diputado(a)","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","No identificado","","2021-01-12","Guanajuato","Santa Cruz de Juventino Rosas","11","035"
"374","MEX-2021-01-15",318,355,"Partido","José Marcial Huerta Arpide","Hombre","MC","","","","","Primer delegado","","","Candidato(a)","Funcionario(a)","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Ataque armado","Sujeto(s) armado(s)","2 sujetos armados","2021-01-15","Mexico","Teotihuacán","15","092"
"375","OAX-2021-01-20",319,356,"Partido","Cristina Delgado","Mujer","PVEM","","","","","Candidata a alcalde","","","Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Amenaza","No identificado","","2021-01-20","Oaxaca","Santa Lucía del Camino","20","390"
"376","BCN-2021-02-03",320,357,"Autoridad","Alfonso Zacarías","Hombre","No disponible","","","","","Regidor presidente de la Comisión de Seguridad del cabildo","","","Regidor(a)","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","Sujeto(s) armado(s)","","2021-02-03","Baja_California","Tecate","02","003"
"377","ROO-2021-02-03",321,358,"Autoridad","Jesús H. C.","Hombre","MORENA","","","","","Inspector fiscal de la Dirección de Fiscalización y Cobranza","","","Funcionario(a)","","","Municipal","Economía y finanzas (e.g. tesorerías; catastros)","Amenaza","Sujeto(s) armado(s)","","2021-02-03","Quintana_Roo","Solidaridad","23","008"
"378","JAL-2021-02-04",322,359,"Partido","Álvaro Madera López","Hombre","PRI","","","","No","Pre-Candidato a alcalde de Mezquitic, Jalisco","Ex-Alcalde de Mezquitic, Jalisco","","Pre-candidato(a)","Ex-Alcalde(sa)","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Desaparición","Agentes municipales y crimen organizado","","2021-02-04","Jalisco","Huejuquilla el Alto","14","042"
"379","OAX-2021-02-04",323,360,"Autoridad","Leobardo Ramos Lázaro","Hombre","PAN","PRD","MC","","","Alcalde","","","Alcalde(sa)","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","Comando armado","","2021-02-04","Oaxaca","Chahuites","20","025"
"380","GRO-2021-02-10",324,361,"Autoridad","César Carranza","Hombre","MORENA","","","","","Subdirector de tránsito municipal","","","Funcionario(a)","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","Sujeto(s) armado(s)","","2021-02-10","Guerrero","Iguala de la Independencia","12","035"
"381","ROO-2021-02-11",325,358,"Autoridad","Jesús H. C.","Hombre","MORENA","","","","","Inspector fiscal de la Dirección de Fiscalización y Cobranza","","","Funcionario(a)","","","Municipal","Economía y finanzas (e.g. tesorerías; catastros)","Asesinato","Sujeto(s) armado(s)","Dispararos tres veces","2021-02-11","Quintana_Roo","Solidaridad","23","008"
"382","VER-2021-02-11",326,362,"Partido","Gilberto Ortiz Parra","Hombre","MORENA","","","","","Pre-Candidato","","","Pre-candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","Sujeto(s) armado(s)","","2021-02-11","Veracruz_de_Ignacio_de_la_Llave","Puente Nacional","30","134"
"383","ZAC-2021-02-18",327,363,"Autoridad","Roberto Jesús Ricoy","Hombre","INE","","","","","Capacitador del INE","","","Funcionario(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","No identificado","","2021-02-18","Zacatecas","Fresnillo","32","010"
"384","GRO-2021-02-21",328,364,"Partido","Antonia Jaimes Moctezuma","Mujer","PRD","","","","","Pre-Candidata del PRD a diputación local por el distrito 25","","","Pre-candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","Sujeto(s) armado(s)","","2021-02-21","Guerrero","Chilapa de Álvarez","12","028"
"385","ROO-2021-02-24",329,365,"Partido","Ignacio Sánchez Cordero","Hombre","PVEM","MORENA","PT","","Sí","Candidato a alcalde","Secretario(a) de Desarrollo Municipal","","Candidato(a)","Funcionario(a)","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","Sujeto(s) armado(s)","Hombre armado","2021-02-24","Quintana_Roo","Puerto Morelos","23","011"
"386","JAL-2021-03-02",330,366,"Partido","Analuci Martínez Saldivar","Mujer","PAN","","","","No","Pre-candidata a alcalde de Cuquío, Jalisco","Ex-Regidora de Cuquío, Jalisco","","Pre-candidato(a)","Ex-Regidor(a)","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","Sujeto(s) armado(s)","","2021-03-02","Jalisco","Zapopan","14","120"
"387","SLP-2021-03-03",331,367,"Partido","Rodrigo Sánchez Flores","Hombre","PRI","","","","","Ex-Candidato a alcalde","","","Ex-Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","Sujeto(s) armado(s)","","2021-03-03","San_Luis_Potosi","San Luis Potosí","24","028"
"388","CHH-2021-03-04",332,368,"Partido","Yuriel Armando González","Hombre","PRI","","","","","Candidato a alcalde","Dirigente","","Candidato(a)","Dirigente","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","No identificado","","2021-03-04","Chihuahua","Nuevo Casas Grandes","08","050"
"389","VER-2021-03-04",333,369,"Partido","José Melquiades Vázquez Lucas","Hombre","PRI","","","","","Candidato a alcalde","Ex-alcalde","","Candidato(a)","Ex-Alcalde(sa)","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","Sujeto(s) armado(s)","","2021-03-04","Veracruz_de_Ignacio_de_la_Llave","La Perla","30","127"
"390","CMX-2021-03-10",334,370,"Partido","Juan Carlos","Hombre","MC","","","","No","Ex-Candidato a concejal","","","Ex-Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","Sujeto(s) armado(s)","","2021-03-10","Ciudad_de_Mexico","Xochimilco","09","013"
"391","JAL-2021-03-10",335,371,"Autoridad","Alfredo Sevilla Cuevas","Hombre","MC","","","","No","Pre-candidato Presidencial municipal con licencia de Casimiro Castillo, Jalisco","Contendiente a reelección de Casimiro Castillo, Jalisco","","Alcalde(sa)","Pre-candidato(a)","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Desaparición","No identificado","","2021-03-10","Jalisco","Casimiro Castillo","14","021"
